    0.311055728536587528E-01   -0.261425407350539041E+00    0.122599088598074057E+00   -0.269841406344455148E+01    0.164906833350658424E+02    0.205987107753753662E+02    0.712239134311675959E+00    0.700013494491577126E+00    0.203308966457843781E+02   -0.658976303175756475E+05   -0.516515351937698330E+01    1
    0.126720651578343621E-04    0.490471594211920603E+00    0.722635952723752428E+01   -0.221951615051573903E+01    0.758814422667026491E+02    0.157372874021530151E+03    0.114779819250106807E+01    0.117866692543029794E+01    0.130307388681173308E+03   -0.658976300268245395E+05   -0.517515351937698220E+01    1
    0.772307518384163168E-04   -0.771530934093267728E-01    0.153649335269130760E+01   -0.178648519956977414E+01    0.286401342332363171E+02    0.786971604824066162E+02    0.127796751260757446E+01    0.100117902755737309E+01    0.294053683596849453E+03   -0.658976021560804074E+05   -0.518515351937698643E+01    1
    0.201486664035091116E-03   -0.669598106046157104E+00    0.857869246815485931E+00   -0.247703059667914882E+01    0.306885788857936888E+02    0.574248397350311279E+02    0.129700601100921631E+01    0.104243512153625484E+01    0.147305709904432291E+03   -0.658975742768851487E+05   -0.519515351937698533E+01    1
    0.390845354875871679E-04   -0.124271084334153148E+01    0.110235973194775805E+01   -0.287616401167118152E+01    0.938598464608192415E+02    0.399692595005035400E+02    0.119197678565979004E+01    0.129749279022216779E+01    0.274204695576429344E+03   -0.658974830725335923E+05   -0.520515351937697623E+01    1
    0.154541820982341136E+02   -0.467947093688190818E+00    0.233195795503180307E-01   -0.270958099987422329E+01    0.977653347253799510E+01    0.148700337409973145E+03    0.114186850786209115E+01    0.114351868629455566E+01    0.174949834609031655E+03   -0.658974326966822264E+05   -0.521515351937698224E+01    1
    0.118673826691339780E-03   -0.565405455904995247E+00    0.393769822459941032E+01   -0.248543294123084779E+01    0.432438714504241961E+01    0.223771440982818604E+02    0.125590673685073861E+01    0.119967317581176758E+01    0.220251043868064869E+03   -0.658972863322828634E+05   -0.522515351937697670E+01    1
    0.111437464911892875E-03   -0.714019584643459382E+00    0.225208681671416100E+01   -0.232337615000921849E+01    0.459359438598156018E+02    0.516428554058074951E+02    0.117179977893829346E+01    0.978292322158813454E+00    0.298729503601789474E+03   -0.658972860537038941E+05   -0.523515351937698092E+01    1
    0.553606367901473689E-01   -0.742013269021538857E+00    0.914133040584733936E-01   -0.247558440852276140E+01    0.230914951682090788E+02    0.155381290912628174E+03    0.911750924587249711E+00    0.112951703071594234E+01    0.836433385372161808E+02   -0.658971189435122069E+05   -0.524515351937698071E+01    1
    0.416225379971172857E-02   -0.440570788900624843E+00    0.150008332375253417E+01   -0.253762369373486107E+01    0.565478286862373380E+02    0.553141021728515625E+02    0.114728113412857047E+01    0.948662185668945224E+00    0.207104503065347643E+03   -0.658967818811159086E+05   -0.525515351937698583E+01    1
    0.102977626339097003E+00    0.279634422045342335E+00    0.116406809473234141E+01   -0.212707918468486401E+01    0.752897908389568329E+02    0.159028129577636719E+03    0.725595569610595681E+00    0.874134540557861328E+00    0.769323366880416781E+01   -0.658966700576579169E+05   -0.526515351937698739E+01    1
    0.117806209989511744E-04    0.345022383873547500E+00    0.672624043552857387E+02   -0.268680355763604384E+01    0.336221307873725905E+02    0.135456061363220215E+02    0.900198364257812522E+00    0.100839791297912607E+01    0.934495686829090033E+02   -0.658966093146372441E+05   -0.527515351937698007E+01    1
    0.811400997091507440E-03   -0.399099660098695685E+00    0.252967339521965906E+01   -0.213821633078833084E+01    0.471056406736373958E+02    0.339223158359527588E+02    0.115652935504913335E+01    0.117456617355346671E+01    0.506305599212646484E+02   -0.658964807659694052E+05   -0.528515351937697542E+01    1
    0.457285303940100502E-01    0.419167492004430264E-01    0.200107219150387161E+01   -0.250805716222667074E+01    0.791861443579196873E+02    0.550570070743560791E+02    0.872228038311004594E+00    0.810012912750244118E+00    0.220072378915548313E+03   -0.658959381967597728E+05   -0.529515351937697609E+01    1
    0.778840020174952485E+01    0.218731036613961038E+00    0.342361079523929801E+00   -0.238219313109818120E+01    0.792190197110176086E+01    0.148973761796951294E+03    0.979034495353698686E+00    0.135694012641906747E+01    0.228095399320125587E+02   -0.658959023677565710E+05   -0.530515351937697677E+01    1
    0.869463755074294409E+00   -0.978407464820175932E+00    0.111030626551977662E-01   -0.250274989077268550E+01    0.154060585200786591E+02    0.121348714828491211E+03    0.122478338479995719E+01    0.118730802536010738E+01    0.168061143255233759E+03   -0.658957461828564265E+05   -0.531515351937698188E+01    1
    0.985788149799063590E-04    0.668627345843227361E-01    0.208855136782437434E+02   -0.193361734006425334E+01    0.352816212832927718E+02    0.116012234687805176E+03    0.924818289279937700E+00    0.953206205368041903E+00    0.958585692822933026E+02   -0.658956694011107174E+05   -0.532515351937698078E+01    1
    0.168007344168918604E+00   -0.622630190268687933E+00    0.771858320478323590E+00   -0.326981399512152882E+01    0.872597848951816530E+02    0.591583406925201416E+02    0.108877854347229008E+01    0.135163478851318364E+01    0.165736210817098595E+03   -0.658950229518160631E+05   -0.533515351937697613E+01    1
    0.221134936763874073E-03   -0.904977405972642979E+00    0.654743996225869829E+01   -0.322558272500593146E+01    0.999225080847740230E+02    0.152927198410034180E+03    0.982969331741333052E+00    0.128762726783752424E+01    0.165983571058511728E+03   -0.658945068562308443E+05   -0.534515351937697680E+01    1
    0.377402123880615255E-04   -0.851060927753454433E+00    0.140949072834915903E+02   -0.226597501831015835E+01    0.556687831223011074E+02    0.134467839002609253E+03    0.125486600399017334E+01    0.127228102684021005E+01    0.259948412144184090E+03   -0.658940875726170780E+05   -0.535515351937698103E+01    1
    0.139514212362029429E-01    0.510184223744867715E+00    0.980949175015068064E+01   -0.289456454631191473E+01    0.574457559823989925E+02    0.139541097879409790E+03    0.129156570434570317E+01    0.882307004928588823E+00    0.247995932388305647E+03   -0.658932948050486593E+05   -0.536515351937698171E+01    1
    0.363027282969992197E-02    0.723246104012618685E-01    0.873075066744713979E+01   -0.254518651106464144E+01    0.569831803381443081E+02    0.851418006420135498E+02    0.881979262828826882E+00    0.134498238563537598E+01    0.295267139488458611E+03   -0.658926573128766031E+05   -0.537515351937698238E+01    1
    0.843453864159561241E-04   -0.108653518135128446E+01    0.889208733592182021E+01   -0.279660581867627611E+01    0.720974919199943542E+02    0.164522119760513306E+03    0.115472265481948844E+01    0.137462549209594731E+01    0.100991213852167121E+03   -0.658920213552384812E+05   -0.538515351937698128E+01    1
    0.540170091572802618E-04   -0.309901572881400633E+00    0.456652209313693831E+02   -0.365763615808478670E+01    0.814956647753715480E+01    0.111378450393676758E+03    0.128869380950927725E+01    0.103203206062316899E+01    0.141238019311428047E+03   -0.658914168564224965E+05   -0.539515351937698018E+01    1
    0.116777172983288999E-03   -0.180190280300403960E+00    0.334940677840305057E+02   -0.287110218877668810E+01    0.815795751094818087E+02    0.143027540445327759E+03    0.796649324893951349E+00    0.848934412002563477E+00    0.602378901243209839E+02   -0.658913846459366323E+05   -0.540515351937698263E+01    1
    0.186867197323078785E-01   -0.165494756775267926E+00    0.396982431541721992E+01   -0.271959179895020009E+01    0.387797435283660903E+02    0.604772579669952393E+02    0.775761961936950684E+00    0.804473543167114169E+00    0.613196577012538881E+02   -0.658911246498054097E+05   -0.541515351937698153E+01    1
    0.214316104478908265E-04    0.352166535112175605E+00    0.159455831338629679E+03   -0.285935524410577901E+01    0.299057997882366209E+02    0.131717491149902344E+02    0.114110075235366826E+01    0.147609691619873051E+01    0.663316686749458206E+01   -0.658879074856185180E+05   -0.542515351937697865E+01    1
    0.155696867603963643E-03   -0.362356515804597323E+00    0.344686003507129897E+02   -0.292088335779270736E+01    0.214442530870437658E+02    0.156952829360961914E+03    0.868621897697448686E+00    0.128612399101257324E+01    0.141255751740932453E+03   -0.658846601095148653E+05   -0.543515351937697933E+01    1
    0.416257256805107778E+00   -0.325737717963330398E+00    0.203785911571086986E+01   -0.336481271984790586E+01    0.488789157867431712E+02    0.400729644298553467E+02    0.914532160758972146E+00    0.145303964614868164E+01    0.211496228814125033E+03   -0.658821130867465836E+05   -0.544515351937698178E+01    1
    0.428884402623272931E+00   -0.510684825977563150E+00    0.847972662433449709E+00   -0.278914060834908195E+01    0.600231868624687266E+02    0.190888953208923340E+02    0.129634211063385019E+01    0.876612758636474587E+00    0.139691150844097109E+03   -0.658800948627667531E+05   -0.545515351937698245E+01    1
    0.392667660606288503E-03   -0.141469696092160757E+00    0.333118140271574248E+02   -0.307253126768868823E+01    0.832881545364856777E+02    0.116344066858291626E+03    0.125783574581146240E+01    0.113851399421691890E+01    0.112812084496021257E+02   -0.658791982949824451E+05   -0.546515351937698401E+01    1
    0.149358819912824415E-04   -0.654271301523301263E+00    0.262789930065076078E+03   -0.342658151473556627E+01    0.677234978616237555E+02    0.176038495302200317E+03    0.117010287046432504E+01    0.971362781524658159E+00    0.293928072929382324E+03   -0.658752856363909814E+05   -0.547515351937698025E+01    1
    0.429627768579983604E-04   -0.527074927106765956E+00    0.122798999406674838E+03   -0.492128399263244276E+01    0.222763592958450332E+02    0.805826783180236816E+01    0.115729525089263907E+01    0.899804258346557528E+00    0.231676819324493399E+01   -0.658690902432296134E+05   -0.548515351937698004E+01    1
    0.111214270921342712E-04   -0.489728870584357712E+00    0.124223097925600337E+04   -0.367635889856336862E+01    0.454540279865264907E+02    0.149109985828399658E+03    0.937847566604614213E+00    0.890127611160278276E+00    0.913949127912521249E+02   -0.658604849654040299E+05   -0.549515351937697805E+01    1
    0.295053106032972762E-04   -0.237836098115973837E+00    0.301802923550783703E+03   -0.334468174369491278E+01    0.207416990220546751E+02    0.984547626972198486E+02    0.105990188121795659E+01    0.106013479232788077E+01    0.103394619441032390E+03   -0.658562128788566333E+05   -0.550515351937697694E+01    1
    0.122363824055076123E-04   -0.329701129926067205E+00    0.107218957880368748E+04   -0.171625152576170192E+01    0.938704871594905796E+02    0.147931047677993774E+03    0.950964999198913530E+00    0.106444387435913090E+01    0.291120700430870045E+03   -0.658535439841698535E+05   -0.551515351937698295E+01    1
    0.134879847517100971E-04   -0.107729559624171456E+01    0.700148493262564625E+04   -0.458410393476547284E+01    0.617885722577571883E+02    0.175748720169067383E+03    0.826756978034973056E+00    0.124996166229248029E+01    0.386214865446090698E+02   -0.658515003079466987E+05   -0.552515351937698185E+01    1
    0.696202802821315869E-03   -0.361081451016005861E+00    0.306855121540376672E+02   -0.291484139104395146E+01    0.526778898835182208E+01    0.669711542129516602E+02    0.114935108423233023E+01    0.148909134864807124E+01    0.172602343374490715E+03   -0.658506064180806425E+05   -0.553515351937698163E+01    1
    0.126559932107156405E-04   -0.319603557818444739E+00    0.132187267154391407E+04   -0.274143957880844891E+01    0.439382613539695797E+02    0.173295400142669678E+03    0.833611094951629550E+00    0.132548608779907218E+01    0.208394680315256096E+03   -0.658489780123491801E+05   -0.554515351937698142E+01    1
    0.125383943602286682E-03   -0.102438987269285908E+01    0.393971341877566417E+02   -0.351542653607849154E+01    0.268366578757762930E+02    0.167464342117309570E+03    0.909771239757537820E+00    0.137267208099365234E+01    0.819146947920322361E+02   -0.658477507333641843E+05   -0.555515351937698032E+01    1
    0.462400209374107512E-02   -0.608557994430394489E+00    0.935499119956615388E+01   -0.313442339957887217E+01    0.217922819375991850E+02    0.103339365720748901E+03    0.111416089534759521E+01    0.146157822608947763E+01    0.758095807433128233E+01   -0.658470820675738360E+05   -0.556515351937698544E+01    1
    0.317719436530381204E-04   -0.445745550074481411E+00    0.355314103770799932E+03   -0.246815577203207059E+01    0.140952220976352702E+02    0.542206621170043945E+02    0.103481171131134042E+01    0.927972316741943359E+00    0.123226750928163511E+03   -0.658429461409499345E+05   -0.557515351937698611E+01    1
    0.833125075340676764E-02    0.520951764529602679E+00    0.269648893855731941E+02   -0.239025552317822942E+01    0.894094858884811430E+02    0.137377381324768066E+01    0.747639322280883700E+00    0.148736424446105953E+01    0.541493567764759050E+02   -0.658305894335952471E+05   -0.558515351937698146E+01    1
    0.434587185917688790E-02   -0.554093535889018551E+00    0.626367931713049053E+01   -0.188830125499650192E+01    0.994404011977911608E+02    0.712279319263926141E+02    0.906017836377446928E+00    0.905343941248147765E+00    0.121198803547988845E+03   -0.658063274024290149E+05   -0.559515351937697680E+01    1
